1.15612944e+001	-1.54268993e+005	
1.16215094e+001	-1.56529675e+005	
1.16817245e+001	-1.59878099e+005	
1.17419396e+001	-1.63516194e+005	
1.18021547e+001	-1.67154290e+005	
1.18623697e+001	-1.71011369e+005	
1.19225848e+001	-1.75117020e+005	
1.19827999e+001	-1.79222672e+005	
1.20430150e+001	-1.83328323e+005	
1.21032300e+001	-1.87012197e+005	
1.21634451e+001	-1.89784720e+005	
1.22236602e+001	-1.94137851e+005	
1.22838753e+001	-2.03480306e+005	
1.23440903e+001	-2.13285869e+005	
1.24043054e+001	-2.25439905e+005	
1.24645205e+001	-2.37496959e+005	
1.25247356e+001	-2.48556628e+005	
1.25849506e+001	-2.59722339e+005	
1.26451657e+001	-2.78984419e+005	
1.27053808e+001	-3.22139083e+005	
1.27655959e+001	-3.81573412e+005	
1.28258109e+001	-7.13762661e+005	
1.28860260e+001	-8.83770375e+005	
1.29462411e+001	-7.22824244e+005	
1.30064562e+001	-6.63204032e+005	
1.30666712e+001	-6.20640643e+005	
1.31268863e+001	-5.99754431e+005	
1.31871014e+001	-5.87749905e+005	
1.32473165e+001	-5.81090753e+005	
1.33075315e+001	-5.77524542e+005	
1.33677466e+001	-5.75023643e+005	
1.34279617e+001	-5.73368076e+005	
1.34881768e+001	-5.72328420e+005	
1.35483918e+001	-5.71951527e+005	
1.36086069e+001	-5.71937948e+005	
1.36688220e+001	-5.72456402e+005	
1.37290371e+001	-5.72974855e+005	
1.37892521e+001	-5.73493309e+005	
1.38494672e+001	-5.74078220e+005	
1.39096823e+001	-5.74858313e+005	
1.39698974e+001	-5.75638405e+005	
1.40301124e+001	-5.76418498e+005	
1.40903275e+001	-5.77198591e+005	
1.41505426e+001	-5.77978684e+005	
1.42107577e+001	-5.78758776e+005	
1.42709727e+001	-5.79511767e+005	
1.43311878e+001	-5.80241693e+005	
1.43914029e+001	-5.80971619e+005	
1.44516180e+001	-5.81701546e+005	
1.45118330e+001	-5.82431472e+005	
1.45720481e+001	-5.83161398e+005	
1.46322632e+001	-5.83891325e+005	
1.46924783e+001	-5.84560873e+005	
1.47526933e+001	-5.85217734e+005	
1.48129084e+001	-5.85874594e+005	
1.48731235e+001	-5.86531455e+005	
1.49333386e+001	-5.87188316e+005	
1.49935536e+001	-5.87845177e+005	
1.50537687e+001	-5.88502037e+005	
1.51139838e+001	-5.89083680e+005	
1.51741989e+001	-5.89503790e+005	
1.52344139e+001	-5.89923900e+005	
1.52946290e+001	-5.90344010e+005	
1.53548441e+001	-5.90764120e+005	
1.54150592e+001	-5.91184230e+005	
1.54752742e+001	-5.91604339e+005	
1.55354893e+001	-5.92024449e+005	
1.55957044e+001	-5.91764219e+005	
1.56559195e+001	-5.91343384e+005	
1.57161345e+001	-5.90922549e+005	
1.57763496e+001	-5.90501713e+005	
1.58365647e+001	-5.90080878e+005	
1.58967798e+001	-5.89660043e+005	
1.59569948e+001	-5.89239207e+005	
1.60172099e+001	-5.88818372e+005	
1.60774250e+001	-5.88397537e+005	
1.61376401e+001	-5.87976701e+005	
1.61978551e+001	-5.87555866e+005	
1.62580702e+001	-5.87135031e+005	
1.63182853e+001	-5.86714195e+005	
1.63785004e+001	-5.86293360e+005	
1.64387154e+001	-5.85872525e+005	
1.64989305e+001	-5.85662143e+005	
1.65591456e+001	-5.85504709e+005	
1.66193607e+001	-5.85347274e+005	
1.66795757e+001	-5.85189840e+005	
1.67397908e+001	-5.85032406e+005	
1.68000059e+001	-5.84874972e+005	
1.68602210e+001	-5.84717537e+005	
1.69204360e+001	-5.84499364e+005	
1.69806511e+001	-5.84127435e+005	
1.70408662e+001	-5.83755507e+005	
1.71010813e+001	-5.83383578e+005	
1.71612963e+001	-5.83011649e+005	
1.72215114e+001	-5.82639721e+005	
1.72817265e+001	-5.82267792e+005	
1.73419416e+001	-5.81895863e+005	
1.74021566e+001	-5.80695189e+005	
1.74623717e+001	-5.79252963e+005	
1.75225868e+001	-5.77810738e+005	
1.75828019e+001	-5.76368513e+005	
1.76430169e+001	-5.74926288e+005	
1.77032320e+001	-5.73484063e+005	
1.77634471e+001	-5.72041838e+005	
1.78236622e+001	-5.70596435e+005	
1.78838772e+001	-5.69142259e+005	
1.79440923e+001	-5.67688082e+005	
1.80043074e+001	-5.66233905e+005	
1.80645225e+001	-5.64730004e+005	
1.81247375e+001	-5.63178580e+005	
1.81849526e+001	-5.61627155e+005	
1.82451677e+001	-5.60075731e+005	
1.83053828e+001	-5.58470898e+005	
1.83655978e+001	-5.56848915e+005	
1.84258129e+001	-5.55226932e+005	
1.84860280e+001	-5.53511661e+005	
1.85462431e+001	-5.51656483e+005	
1.86064581e+001	-5.49801304e+005	
1.86666732e+001	-5.47925357e+005	
1.87268883e+001	-5.45588940e+005	
1.87871034e+001	-5.43252522e+005	
1.88473184e+001	-5.40916105e+005	
1.89075335e+001	-5.38497433e+005	
1.89677486e+001	-5.36041161e+005	
1.90279637e+001	-5.33584888e+005	
1.90881787e+001	-5.31093471e+005	
1.91483938e+001	-5.28530473e+005	
1.92086089e+001	-5.25967476e+005	
1.92688240e+001	-5.23404478e+005	
1.93290390e+001	-5.21022311e+005	
1.93892541e+001	-5.19477867e+005	
1.94494692e+001	-5.17933424e+005	
1.95096843e+001	-5.16388980e+005	
1.95698993e+001	-5.14928509e+005	
1.96301144e+001	-5.16639779e+005	
1.96903295e+001	-5.18351049e+005	
1.97505446e+001	-5.26281794e+005	
1.98107596e+001	-5.34540661e+005	
1.98709747e+001	-5.51705452e+005	
1.99311898e+001	-5.91230315e+005	
1.99914049e+001	-6.85424541e+005	
2.00516199e+001	-8.22323695e+005	
2.01118350e+001	-3.77821663e+005	
2.01720501e+001	-3.03509173e+005	
2.02322652e+001	-2.65481084e+005	
2.02924802e+001	-2.43002789e+005	
2.03526953e+001	-2.32159126e+005	
2.04129104e+001	-2.25201086e+005	
2.04731254e+001	-2.18975535e+005	
2.05333405e+001	-2.13498925e+005	
2.05935556e+001	-2.07371270e+005	
2.06537707e+001	-2.00339751e+005	
2.07139857e+001	-1.94872856e+005	
2.07742008e+001	-1.92406079e+005	
2.08344159e+001	-1.90132106e+005	
2.08946310e+001	-1.88388068e+005	
2.09548460e+001	-1.86644030e+005	
2.10150611e+001	-1.84899992e+005	
2.10752762e+001	-1.83315890e+005	
2.11354913e+001	-1.82961697e+005	
2.11957063e+001	-1.82607505e+005	
2.12559214e+001	-1.82253312e+005	
2.13161365e+001	-1.83309828e+005	
2.13763516e+001	-1.84733113e+005	
2.14365666e+001	-1.86156398e+005	
2.14967817e+001	-1.88100080e+005	
2.15569968e+001	-1.90625324e+005	
2.16172119e+001	-1.93150567e+005	
2.16774269e+001	-1.95675811e+005	
2.17376420e+001	-1.98201054e+005	
2.17978571e+001	-2.00726298e+005	
2.18580722e+001	-2.03251541e+005	
2.19182872e+001	-2.07876105e+005	
2.19785023e+001	-2.12932490e+005	
2.20387174e+001	-2.17988875e+005	
2.20989325e+001	-2.23045259e+005	
2.21591475e+001	-2.31007727e+005	
2.22193626e+001	-2.40352893e+005	
2.22795777e+001	-2.49488011e+005	
2.23397928e+001	-2.58483923e+005	
2.24000078e+001	-2.68329882e+005	
2.24602229e+001	-2.78942363e+005	
2.25204380e+001	-2.92572708e+005	
2.25806531e+001	-3.09651554e+005	
2.26408681e+001	-3.27683462e+005	
2.27010832e+001	-3.57517508e+005	
2.27612983e+001	-4.17801791e+005	
2.28215134e+001	-5.31780994e+005	
2.28817284e+001	-1.16411607e+006	
2.29419435e+001	-9.83946510e+005	
2.30021586e+001	-8.39984441e+005	
2.30623737e+001	-7.93967649e+005	
2.31225887e+001	-7.50455936e+005	
2.31828038e+001	-7.39989561e+005	
2.32430189e+001	-7.29523187e+005	
2.33032340e+001	-7.19056813e+005	
2.33634490e+001	-7.08590439e+005	
2.34236641e+001	-7.06394642e+005	
2.34838792e+001	-7.04930843e+005	
2.35440943e+001	-7.03467045e+005	
2.36043093e+001	-7.02003246e+005	
2.36645244e+001	-7.02259953e+005	
2.37247395e+001	-7.03039607e+005	
2.37849546e+001	-7.03819261e+005	
2.38451696e+001	-7.04598915e+005	
2.39053847e+001	-7.05522149e+005	
2.39655998e+001	-7.06535209e+005	
2.40258149e+001	-7.07548270e+005	
2.40860299e+001	-7.08561330e+005	
2.41462450e+001	-7.09574391e+005	
2.42064601e+001	-7.10587452e+005	
2.42666752e+001	-7.11600512e+005	
2.43268902e+001	-7.12745726e+005	
2.43871053e+001	-7.13905408e+005	
2.44473204e+001	-7.15065090e+005	
2.45075355e+001	-7.16224772e+005	
2.45677505e+001	-7.17384453e+005	
2.46279656e+001	-7.18544135e+005	
2.46881807e+001	-7.19708572e+005	
2.47483958e+001	-7.20893611e+005	
2.48086108e+001	-7.22078650e+005	
2.48688259e+001	-7.23263689e+005	
2.49290410e+001	-7.24448729e+005	
2.49892561e+001	-7.25633768e+005	
2.50494711e+001	-7.26818807e+005	
2.51096862e+001	-7.28003846e+005	
2.51699013e+001	-7.29019334e+005	
2.52301164e+001	-7.29954600e+005	
2.52903314e+001	-7.30889867e+005	
2.53505465e+001	-7.31825134e+005	
2.54107616e+001	-7.32760401e+005	
2.54709767e+001	-7.33695667e+005	
2.55311917e+001	-7.34630934e+005	
2.55914068e+001	-7.35424034e+005	
2.56516219e+001	-7.35523639e+005	
2.57118370e+001	-7.35623245e+005	
2.57720520e+001	-7.35722850e+005	
2.58322671e+001	-7.35822456e+005	
2.58924822e+001	-7.35922061e+005	
2.59526973e+001	-7.36021667e+005	
2.60129123e+001	-7.36121272e+005	
2.60731274e+001	-7.35947192e+005	
2.61333425e+001	-7.35633010e+005	
2.61935576e+001	-7.35318828e+005	
2.62537726e+001	-7.35004646e+005	
2.63139877e+001	-7.34690464e+005	
2.63742028e+001	-7.34376282e+005	
2.64344179e+001	-7.34062100e+005	
2.64946329e+001	-7.33849350e+005	
2.65548480e+001	-7.33942079e+005	
2.66150631e+001	-7.34034809e+005	
2.66752782e+001	-7.34127538e+005	
2.67354932e+001	-7.34220268e+005	
2.67957083e+001	-7.34312998e+005	
2.68559234e+001	-7.34405727e+005	
2.69161385e+001	-7.34498457e+005	
2.69763535e+001	-7.34249768e+005	
2.70365686e+001	-7.33812467e+005	
2.70967837e+001	-7.33375167e+005	
2.71569988e+001	-7.32937866e+005	
2.72172138e+001	-7.32500565e+005	
2.72774289e+001	-7.32063264e+005	
2.73376440e+001	-7.31625963e+005	
2.73978591e+001	-7.31075117e+005	
2.74580741e+001	-7.29799488e+005	
2.75182892e+001	-7.28523859e+005	
2.75785043e+001	-7.27248231e+005	
2.76387194e+001	-7.25972602e+005	
2.76989344e+001	-7.24696973e+005	
2.77591495e+001	-7.23421345e+005	
2.78193646e+001	-7.22145716e+005	
2.78795797e+001	-7.20870087e+005	
2.79397947e+001	-7.19594459e+005	
2.80000098e+001	-7.18318830e+005	
2.80602249e+001	-7.17043202e+005	
2.81204400e+001	-7.15767573e+005	
2.81806550e+001	-7.14491944e+005	
2.82408701e+001	-7.13216316e+005	
2.83010852e+001	-7.11917654e+005	
2.83613003e+001	-7.10447006e+005	
2.84215153e+001	-7.08976359e+005	
2.84817304e+001	-7.07505712e+005	
2.85419455e+001	-7.06035065e+005	
2.86021606e+001	-7.04564417e+005	
2.86623756e+001	-7.03093770e+005	
2.87225907e+001	-7.01606879e+005	
2.87828058e+001	-7.00096033e+005	
2.88430209e+001	-6.98585187e+005	
2.89032359e+001	-6.97074340e+005	
2.89634510e+001	-6.95563494e+005	
2.90236661e+001	-6.94052648e+005	
2.90838812e+001	-6.92541802e+005	
2.91440962e+001	-6.91358963e+005	
2.92043113e+001	-6.90323176e+005	
2.92645264e+001	-6.89287389e+005	
2.93247415e+001	-6.88251602e+005	
2.93849565e+001	-6.88310323e+005	
2.94451716e+001	-6.89306411e+005	
2.95053867e+001	-6.90302499e+005	
2.95656018e+001	-6.91298587e+005	
2.96258168e+001	-6.95204795e+005	
2.96860319e+001	-7.03722853e+005	
2.97462470e+001	-7.12240912e+005	
2.98064621e+001	-7.20758970e+005	
2.98666771e+001	-7.36409252e+005	
2.99268922e+001	-7.75263651e+005	
2.99871073e+001	-8.27857997e+005	
3.00473224e+001	-1.00373492e+006	
3.01075374e+001	-9.14640427e+005	
3.01677525e+001	-4.50556053e+005	
3.02279676e+001	-3.83804121e+005	
3.02881827e+001	-3.45374143e+005	
3.03483977e+001	-3.22164701e+005	
3.04086128e+001	-3.10046345e+005	
3.04688279e+001	-2.98708091e+005	
3.05290429e+001	-2.88547580e+005	
3.05892580e+001	-2.78586009e+005	
3.06494731e+001	-2.73038760e+005	
3.07096882e+001	-2.68738398e+005	
3.07699032e+001	-2.64438036e+005	
3.08301183e+001	-2.60137674e+005	
3.08903334e+001	-2.56221110e+005	
3.09505485e+001	-2.52532082e+005	
3.10107635e+001	-2.48843054e+005	
3.10709786e+001	-2.45154027e+005	
3.11311937e+001	-2.43276034e+005	
3.11914088e+001	-2.43390235e+005	
3.12516238e+001	-2.43504435e+005	
3.13118389e+001	-2.43618636e+005	
3.13720540e+001	-2.43732837e+005	
3.14322691e+001	-2.43847037e+005	
3.14924841e+001	-2.43961238e+005	
3.15526992e+001	-2.44929271e+005	
3.16129143e+001	-2.46068020e+005	
3.16731294e+001	-2.47206768e+005	
3.17333444e+001	-2.50338105e+005	
3.17935595e+001	-2.55369268e+005	
3.18537746e+001	-2.60400432e+005	
3.19139897e+001	-2.65481830e+005	
3.19742047e+001	-2.70776595e+005	
3.20344198e+001	-2.75994169e+005	
3.20946349e+001	-2.80614460e+005	
3.21548500e+001	-2.85492516e+005	
3.22150650e+001	-2.96773355e+005	
3.22752801e+001	-3.08054195e+005	
3.23354952e+001	-3.17123806e+005	
3.23957103e+001	-3.26107936e+005	
3.24559253e+001	-3.38617917e+005	
3.25161404e+001	-3.51577279e+005	
3.25763555e+001	-3.75453429e+005	
3.26365706e+001	-3.97563351e+005	
3.26967856e+001	-4.21826151e+005	
3.27570007e+001	-4.68924916e+005	
3.28172158e+001	-5.59099741e+005	
3.28774309e+001	-7.84134961e+005	
3.29376459e+001	-1.50033671e+006	
3.29978610e+001	-1.15233045e+006	
3.30580761e+001	-1.02412580e+006	
3.31182912e+001	-9.66464135e+005	
3.31785062e+001	-9.28010454e+005	
3.32387213e+001	-9.14855339e+005	
3.32989364e+001	-9.01700223e+005	
3.33591515e+001	-8.88545108e+005	
3.34193665e+001	-8.78570899e+005	
3.34795816e+001	-8.76784236e+005	
3.35397967e+001	-8.74997574e+005	
3.36000118e+001	-8.73210911e+005	
3.36602268e+001	-8.71792892e+005	
3.37204419e+001	-8.72885995e+005	
3.37806570e+001	-8.73979097e+005	
3.38408721e+001	-8.75072200e+005	
3.39010871e+001	-8.76165302e+005	
3.39613022e+001	-8.77582823e+005	
3.40215173e+001	-8.79008234e+005	
3.40817324e+001	-8.80433645e+005	
3.41419474e+001	-8.81859056e+005	
3.42021625e+001	-8.83284467e+005	
3.42623776e+001	-8.84709879e+005	
3.43225927e+001	-8.86201312e+005	
3.43828077e+001	-8.87878301e+005	
3.44430228e+001	-8.89555291e+005	
3.45032379e+001	-8.91232280e+005	
3.45634530e+001	-8.92909269e+005	
3.46236680e+001	-8.94586258e+005	
3.46838831e+001	-8.96263248e+005	
3.47440982e+001	-8.97993489e+005	
3.48043133e+001	-8.99767543e+005	
3.48645283e+001	-9.01541597e+005	
3.49247434e+001	-9.03315651e+005	
3.49849585e+001	-9.05089704e+005	
3.50451736e+001	-9.06863758e+005	
3.51053886e+001	-9.08637812e+005	
3.51656037e+001	-9.10400133e+005	
3.52258188e+001	-9.11880392e+005	
3.52860339e+001	-9.13360652e+005	
3.53462489e+001	-9.14840911e+005	
3.54064640e+001	-9.16321171e+005	
3.54666791e+001	-9.17801431e+005	
3.55268942e+001	-9.19281690e+005	
3.55871092e+001	-9.20761950e+005	
3.56473243e+001	-9.21684590e+005	
3.57075394e+001	-9.22115185e+005	
3.57677545e+001	-9.22545780e+005	
3.58279695e+001	-9.22976375e+005	
3.58881846e+001	-9.23406971e+005	
3.59483997e+001	-9.23837566e+005	
3.60086148e+001	-9.24268161e+005	
3.60688298e+001	-9.24687483e+005	
3.61290449e+001	-9.24617588e+005	
3.61892600e+001	-9.24547693e+005	
3.62494751e+001	-9.24477798e+005	
3.63096901e+001	-9.24407903e+005	
3.63699052e+001	-9.24338008e+005	
3.64301203e+001	-9.24268113e+005	
3.64903354e+001	-9.24198218e+005	
3.65505504e+001	-9.24346276e+005	
3.66107655e+001	-9.24794298e+005	
3.66709806e+001	-9.25242320e+005	
3.67311957e+001	-9.25690342e+005	
3.67914107e+001	-9.26138363e+005	
3.68516258e+001	-9.26586385e+005	
3.69118409e+001	-9.27034407e+005	
3.69720560e+001	-9.27478985e+005	
3.70322710e+001	-9.27272148e+005	
3.70924861e+001	-9.27065311e+005	
3.71527012e+001	-9.26858474e+005	
3.72129163e+001	-9.26651637e+005	
3.72731313e+001	-9.26444800e+005	
3.73333464e+001	-9.26237963e+005	
3.73935615e+001	-9.26031126e+005	
3.74537766e+001	-9.25306837e+005	
3.75139916e+001	-9.24057916e+005	
3.75742067e+001	-9.22808995e+005	
3.76344218e+001	-9.21560074e+005	
3.76946369e+001	-9.20311153e+005	
3.77548519e+001	-9.19062231e+005	
3.78150670e+001	-9.17813310e+005	
3.78752821e+001	-9.16564389e+005	
3.79354972e+001	-9.15315468e+005	
3.79957122e+001	-9.14066547e+005	
3.80559273e+001	-9.12817625e+005	
3.81161424e+001	-9.11568704e+005	
3.81763575e+001	-9.10319783e+005	
3.82365725e+001	-9.09070862e+005	
3.82967876e+001	-9.07821941e+005	
3.83570027e+001	-9.06450348e+005	
3.84172178e+001	-9.04945439e+005	
3.84774328e+001	-9.03440530e+005	
3.85376479e+001	-9.01935621e+005	
3.85978630e+001	-9.00430712e+005	
3.86580781e+001	-8.98925802e+005	
3.87182931e+001	-8.97420893e+005	
3.87785082e+001	-8.95917928e+005	
3.88387233e+001	-8.94415552e+005	
3.88989384e+001	-8.92913175e+005	
3.89591534e+001	-8.91410799e+005	
3.90193685e+001	-8.89908423e+005	
3.90795836e+001	-8.88406046e+005	
3.91397987e+001	-8.86941492e+005	
3.92000137e+001	-8.86172564e+005	
3.92602288e+001	-8.85403635e+005	
3.93204439e+001	-8.84634706e+005	
3.93806590e+001	-8.83865777e+005	
3.94408740e+001	-8.85527472e+005	
3.95010891e+001	-8.87459890e+005	
3.95613042e+001	-8.89392307e+005	
3.96215193e+001	-8.91324725e+005	
3.96817343e+001	-9.00785133e+005	
3.97419494e+001	-9.12781800e+005	
3.98021645e+001	-9.24778467e+005	
3.98623796e+001	-9.36775134e+005	
3.99225946e+001	-9.73214224e+005	
3.99828097e+001	-1.02620681e+006	
4.00430248e+001	-1.13969950e+006	
4.01032399e+001	-1.57840505e+006	
4.01634549e+001	-7.56539516e+005	
4.02236700e+001	-5.52056182e+005	
4.02838851e+001	-4.74063641e+005	
4.03441002e+001	-4.28356987e+005	
4.04043152e+001	-3.98855970e+005	
4.04645303e+001	-3.75541270e+005	
4.05247454e+001	-3.54578700e+005	
4.05849604e+001	-3.42116018e+005	
4.06451755e+001	-3.30297938e+005	
4.07053906e+001	-3.22410784e+005	
4.07656057e+001	-3.14131711e+005	
4.08258207e+001	-3.00216695e+005	
4.08860358e+001	-2.86301679e+005	
4.09462509e+001	-2.80627920e+005	
4.10064660e+001	-2.75045054e+005	
4.10666810e+001	-2.69462188e+005	
4.11268961e+001	-2.63879323e+005	
4.11871112e+001	-2.58923347e+005	
4.12473263e+001	-2.54089277e+005	
4.13075413e+001	-2.49255208e+005	
4.13677564e+001	-2.45652898e+005	
4.14279715e+001	-2.43206464e+005	
4.14881866e+001	-2.40760029e+005	
4.15484016e+001	-2.38662915e+005	
4.16086167e+001	-2.38013106e+005	
4.16688318e+001	-2.37363298e+005	
4.17290469e+001	-2.36713489e+005	
4.17892619e+001	-2.36646234e+005	
4.18494770e+001	-2.36663716e+005	
4.19096921e+001	-2.36681198e+005	
4.19699072e+001	-2.37759119e+005	
4.20301222e+001	-2.39698961e+005	
4.20903373e+001	-2.41638803e+005	
